event_id,timestamp,event_type,source,severity,raw_log,advanced_metadata,user,action,object,process_id,parent_process,additional_info,description,behavioral_analytics,device_type,device_id,firmware_version,src_ip,dst_ip,alert_type,signature_id,category,cloud_service,resource_id,model_id,input_hash,output_hash,src_port,dst_port,protocol,bytes,duration,method,mac_address,advanced_metadata_dict,host_id
cdfdadd2-5e47-48f8-a7e8-c7e7cd30920c,2025-05-10 19:13:23,ids_alert,Elastic SIEM v8.9.0,low,CEF:0|Elastic SIEM v8.9.0|SIEM|1.0|100|ids_alert|low| desc=Elastic SIEM Alert: XSS detected from 10.205.90.188 targeting 90.211.20.202 MITRE Technique: T1547.001,"{'geo_location': 'Tanzania', 'device_hash': 'c718df62cbf3c27ea783ca247e3266e1', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0)', 'session_id': '35357db2-8ee8-406f-aa3d-21ee2cee8a3c', 'risk_score': 47.42, 'confidence': 0.88}",,,,,,MITRE Technique: T1547.001,Elastic SIEM Alert: XSS detected from 10.205.90.188 targeting 90.211.20.202 MITRE Technique: T1547.001,,,,,10.205.90.188,90.211.20.202,XSS,SIG-6197,Malware,,,,,,,,,,,,,"{'geo_location': 'Tanzania', 'device_hash': 'c718df62cbf3c27ea783ca247e3266e1', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0)', 'session_id': '35357db2-8ee8-406f-aa3d-21ee2cee8a3c', 'risk_score': 47.42, 'confidence': 0.88}",c718df62cbf3c27ea783ca247e3266e1
c45997de-5447-4266-b1e1-20c134d6b612,2025-01-29 08:41:36,ids_alert,Carbon Black v7.8.0,emergency,CEF:0|Carbon Black v7.8.0|SIEM|1.0|100|ids_alert|emergency| desc=Carbon Black Alert: ICS Attack detected from 60.243.19.45 targeting 76.120.54.157 No additional info,"{'geo_location': 'Belize', 'device_hash': 'c4adfd2704c48ea02e71a4094446d25ad1a458c0', 'user_agent': 'Opera/9.51.(X11; Linux i686; bho-IN) Presto/2.9.181 Version/11.00', 'session_id': '15477371-2385-4b33-b5b3-627d19526e68', 'risk_score': 42.3, 'confidence': 0.22}",,,,,,No additional info,Carbon Black Alert: ICS Attack detected from 60.243.19.45 targeting 76.120.54.157 No additional info,,,,,60.243.19.45,76.120.54.157,ICS Attack,SIG-2756,Policy,,,,,,,,,,,,,"{'geo_location': 'Belize', 'device_hash': 'c4adfd2704c48ea02e71a4094446d25ad1a458c0', 'user_agent': 'Opera/9.51.(X11; Linux i686; bho-IN) Presto/2.9.181 Version/11.00', 'session_id': '15477371-2385-4b33-b5b3-627d19526e68', 'risk_score': 42.3, 'confidence': 0.22}",c4adfd2704c48ea02e71a4094446d25ad1a458c0
6a9a816a-64d9-4fd0-9612-cc22c6ffc5b1,2025-01-31 19:56:02,ids_alert,OSSEC v3.7.0,medium,CEF:0|OSSEC v3.7.0|SIEM|1.0|100|ids_alert|medium| desc=OSSEC Alert: Brute Force detected from 107.152.32.159 targeting 10.43.132.136 Obfuscated payload detected,"{'geo_location': 'Bulgaria', 'device_hash': '90cd208e607aaf0bb2d295649d33239d7f7414d418472ad6d030514752312579', 'user_agent': 'Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/57.0.809.0 Safari/534.1', 'session_id': '76d14a51-55ed-49ef-b26b-59f90d9dd88f', 'risk_score': 54.44, 'confidence': 0.4}",,,,,,Obfuscated payload detected,OSSEC Alert: Brute Force detected from 107.152.32.159 targeting 10.43.132.136 Obfuscated payload detected,,,,,107.152.32.159,10.43.132.136,Brute Force,SIG-1482,Malware,,,,,,,,,,,,,"{'geo_location': 'Bulgaria', 'device_hash': '90cd208e607aaf0bb2d295649d33239d7f7414d418472ad6d030514752312579', 'user_agent': 'Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/57.0.809.0 Safari/534.1', 'session_id': '76d14a51-55ed-49ef-b26b-59f90d9dd88f', 'risk_score': 54.44, 'confidence': 0.4}",90cd208e607aaf0bb2d295649d33239d7f7414d418472ad6d030514752312579
f78019a4-f898-4b4c-8dff-1e1a52cf4fa8,2025-02-16 23:22:22,ids_alert,AlienVault v5.7.0,emergency,CEF:0|AlienVault v5.7.0|SIEM|1.0|100|ids_alert|emergency| desc=AlienVault Alert: DNS Tunneling detected from 24.21.101.50 targeting 191.105.180.217 MITRE Technique: T1547.001,"{'geo_location': 'Russia', 'device_hash': '0cda77a205ef9724d75fc476fcc3751a', 'user_agent': 'Opera/8.94.(Windows NT 4.0; bg-BG) Presto/2.9.189 Version/10.00', 'session_id': '814c0103-7094-4b26-822d-1a9e1225dfaa', 'risk_score': 43.09, 'confidence': 0.62}",,,,,,MITRE Technique: T1547.001,AlienVault Alert: DNS Tunneling detected from 24.21.101.50 targeting 191.105.180.217 MITRE Technique: T1547.001,,,,,24.21.101.50,191.105.180.217,DNS Tunneling,SIG-4138,Policy,,,,,,,,,,,,,"{'geo_location': 'Russia', 'device_hash': '0cda77a205ef9724d75fc476fcc3751a', 'user_agent': 'Opera/8.94.(Windows NT 4.0; bg-BG) Presto/2.9.189 Version/10.00', 'session_id': '814c0103-7094-4b26-822d-1a9e1225dfaa', 'risk_score': 43.09, 'confidence': 0.62}",0cda77a205ef9724d75fc476fcc3751a
85424c6b-19b5-477b-aa1b-47bd608e51c3,2025-06-24 05:38:54,ids_alert,Tanium v7.4.0,medium,CEF:0|Tanium v7.4.0|SIEM|1.0|100|ids_alert|medium| desc=Tanium Alert: Port Scan detected from 135.33.84.233 targeting 71.62.166.79 No additional info,"{'geo_location': 'Ethiopia', 'device_hash': 'd27e4c346831934a08ab57b0d2172f71757448b1553ee7b4bafddbb3d1096390', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1)', 'session_id': '5b9a8bba-6252-43bc-b8f3-02d2d4b785e1', 'risk_score': 41.77, 'confidence': 0.85}",,,,,,No additional info,Tanium Alert: Port Scan detected from 135.33.84.233 targeting 71.62.166.79 No additional info,,,,,135.33.84.233,71.62.166.79,Port Scan,SIG-2565,Malware,,,,,,,,,,,,,"{'geo_location': 'Ethiopia', 'device_hash': 'd27e4c346831934a08ab57b0d2172f71757448b1553ee7b4bafddbb3d1096390', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1)', 'session_id': '5b9a8bba-6252-43bc-b8f3-02d2d4b785e1', 'risk_score': 41.77, 'confidence': 0.85}",d27e4c346831934a08ab57b0d2172f71757448b1553ee7b4bafddbb3d1096390
d2fd839f-c280-44cf-8d01-90deb84825ef,2025-05-06 20:26:26,ids_alert,Trellix v10.7.0,emergency,CEF:0|Trellix v10.7.0|SIEM|1.0|100|ids_alert|emergency| desc=Trellix Alert: Brute Force detected from 103.212.191.204 targeting N/A No additional info,"{'geo_location': 'Mayotte', 'device_hash': '3dda5b12e3ad430de13d7fad667510ff', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/15.0.886.0 Safari/535.0', 'session_id': '3b70ec6e-74f9-4fad-835e-24d0c8365bf0', 'risk_score': 88.82, 'confidence': 0.95}",,,,,,No additional info,Trellix Alert: Brute Force detected from 103.212.191.204 targeting N/A No additional info,,,,,103.212.191.204,,Brute Force,SIG-3148,Exploit,,,,,,,,,,,,,"{'geo_location': 'Mayotte', 'device_hash': '3dda5b12e3ad430de13d7fad667510ff', 'user_agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/15.0.886.0 Safari/535.0', 'session_id': '3b70ec6e-74f9-4fad-835e-24d0c8365bf0', 'risk_score': 88.82, 'confidence': 0.95}",3dda5b12e3ad430de13d7fad667510ff
2a44da3e-4f69-4e60-b9fb-d2b454d1c91b,2027-11-30 23:11:35,ids_alert,Trellix v10.7.0,emergency,CEF:0|Trellix v10.7.0|SIEM|1.0|100|ids_alert|emergency| desc=Trellix Alert: XSS detected from 103.2.108.214 targeting 200.143.22.5 MITRE Technique: T1053.005,"{'geo_location': 'Oman', 'device_hash': 'ff6fe7209cae07e21f52188b6a2d8ea9', 'user_agent': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7; rv:1.9.3.20) Gecko/4501-12-17 01:35:31 Firefox/3.6.11', 'session_id': '70603394-8d1b-4bbd-a0e2-70da9d1813b6', 'risk_score': 53.79, 'confidence': 0.93}",,,,,,MITRE Technique: T1053.005,Trellix Alert: XSS detected from 103.2.108.214 targeting 200.143.22.5 MITRE Technique: T1053.005,,,,,103.2.108.214,200.143.22.5,XSS,SIG-7034,Policy,,,,,,,,,,,,,"{'geo_location': 'Oman', 'device_hash': 'ff6fe7209cae07e21f52188b6a2d8ea9', 'user_agent': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7; rv:1.9.3.20) Gecko/4501-12-17 01:35:31 Firefox/3.6.11', 'session_id': '70603394-8d1b-4bbd-a0e2-70da9d1813b6', 'risk_score': 53.79, 'confidence': 0.93}",ff6fe7209cae07e21f52188b6a2d8ea9
c2704cbf-483c-47dd-8754-5d4a33faf34c,2025-07-10 10:23:13,ids_alert,Vectra AI v5.0.0,low,CEF:0|Vectra AI v5.0.0|SIEM|1.0|100|ids_alert|low| desc=Vectra AI Alert: Container Escape detected from 201.255.41.75 targeting N/A No additional info,"{'geo_location': 'North Macedonia', 'device_hash': 'f374371d1cfda06f66236ea83097eee32006ff462badcd9ee51cc162fe8a7e2a', 'user_agent': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1; rv:1.9.4.20) Gecko/3965-08-13 12:34:45 Firefox/3.8', 'session_id': 'a77fc1cd-b6cf-4e44-920d-23237a722250', 'risk_score': 34.34, 'confidence': 0.68}",,,,,,No additional info,Vectra AI Alert: Container Escape detected from 201.255.41.75 targeting N/A No additional info,,,,,201.255.41.75,,Container Escape,SIG-6788,Policy,,,,,,,,,,,,,"{'geo_location': 'North Macedonia', 'device_hash': 'f374371d1cfda06f66236ea83097eee32006ff462badcd9ee51cc162fe8a7e2a', 'user_agent': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1; rv:1.9.4.20) Gecko/3965-08-13 12:34:45 Firefox/3.8', 'session_id': 'a77fc1cd-b6cf-4e44-920d-23237a722250', 'risk_score': 34.34, 'confidence': 0.68}",f374371d1cfda06f66236ea83097eee32006ff462badcd9ee51cc162fe8a7e2a
f856af55-9399-48dc-9e61-40c6dd34d8ce,2025-03-19 11:32:18,ids_alert,Microsoft Sentinel v1.0.0,emergency,CEF:0|Microsoft Sentinel v1.0.0|SIEM|1.0|100|ids_alert|emergency| desc=Microsoft Sentinel Alert: SQL Injection detected from 15.159.23.192 targeting 183.61.120.21 No additional info,"{'geo_location': 'Zambia', 'device_hash': '4a7251d3e1ee5f80ebab16f9f21a1224772a80bf', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lb-LU) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.35.5', 'session_id': '3bd70127-1d65-41de-81de-3565bccd9e31', 'risk_score': 71.84, 'confidence': 0.42}",,,,,,No additional info,Microsoft Sentinel Alert: SQL Injection detected from 15.159.23.192 targeting 183.61.120.21 No additional info,,,,,15.159.23.192,183.61.120.21,SQL Injection,SIG-1034,Malware,,,,,,,,,,,,,"{'geo_location': 'Zambia', 'device_hash': '4a7251d3e1ee5f80ebab16f9f21a1224772a80bf', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lb-LU) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.35.5', 'session_id': '3bd70127-1d65-41de-81de-3565bccd9e31', 'risk_score': 71.84, 'confidence': 0.42}",4a7251d3e1ee5f80ebab16f9f21a1224772a80bf
2ded945b-6e10-411d-b405-a509d6b264e3,2025-06-05 14:24:08,ids_alert,QRadar v7.5.0,critical,CEF:0|QRadar v7.5.0|SIEM|1.0|100|ids_alert|critical| desc=QRadar Alert: MFA Bypass detected from 195.125.136.43 targeting N/A No additional info,"{'geo_location': 'Lesotho', 'device_hash': '1d3c157e541bc98753095b44eda45361', 'user_agent': 'Opera/8.58.(Windows NT 10.0; bs-BA) Presto/2.9.165 Version/11.00', 'session_id': '935caf02-86f6-4552-8bba-fdd2ad3bf853', 'risk_score': 19.93, 'confidence': 0.36}",,,,,,No additional info,QRadar Alert: MFA Bypass detected from 195.125.136.43 targeting N/A No additional info,,,,,195.125.136.43,,MFA Bypass,SIG-2078,Policy,,,,,,,,,,,,,"{'geo_location': 'Lesotho', 'device_hash': '1d3c157e541bc98753095b44eda45361', 'user_agent': 'Opera/8.58.(Windows NT 10.0; bs-BA) Presto/2.9.165 Version/11.00', 'session_id': '935caf02-86f6-4552-8bba-fdd2ad3bf853', 'risk_score': 19.93, 'confidence': 0.36}",1d3c157e541bc98753095b44eda45361
3a77b830-380b-477d-a8df-4edba9ee4778,2025-01-22 00:33:06,ids_alert,Elastic SIEM v8.9.0,high,CEF:0|Elastic SIEM v8.9.0|SIEM|1.0|100|ids_alert|high| desc=Elastic SIEM Alert: AI Model Poisoning detected from 45.61.87.187 targeting N/A Associated Threat Actor: Leafminer,"{'geo_location': 'Bermuda', 'device_hash': '105b33014d6ba38fc6d8738ddb7f416f', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; yi-US) AppleWebKit/531.49.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.49.4', 'session_id': '55e62f5b-f06b-4bc1-8413-7c7a488aadad', 'risk_score': 39.18, 'confidence': 0.15}",,,,,,Associated Threat Actor: Leafminer,Elastic SIEM Alert: AI Model Poisoning detected from 45.61.87.187 targeting N/A Associated Threat Actor: Leafminer,,,,,45.61.87.187,,AI Model Poisoning,SIG-6966,Recon,,,,,,,,,,,,,"{'geo_location': 'Bermuda', 'device_hash': '105b33014d6ba38fc6d8738ddb7f416f', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; yi-US) AppleWebKit/531.49.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.49.4', 'session_id': '55e62f5b-f06b-4bc1-8413-7c7a488aadad', 'risk_score': 39.18, 'confidence': 0.15}",105b33014d6ba38fc6d8738ddb7f416f
c0365906-8633-4357-ba0b-3d1ef3b13e3b,2025-04-25 12:53:34,ids_alert,ArcSight v7.4.0,medium,CEF:0|ArcSight v7.4.0|SIEM|1.0|100|ids_alert|medium| desc=ArcSight Alert: Living-off-the-Land detected from 143.63.16.115 targeting 110.131.142.81 MITRE Technique: T1134.001,"{'geo_location': 'Holy See (Vatican City State)', 'device_hash': '49a26ca8786780cf9832111c9003a7a7b48a18b7', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0)', 'session_id': '646d645f-50a0-45a8-a8ac-feb53d48c766', 'risk_score': 34.38, 'confidence': 0.51}",,,,,,MITRE Technique: T1134.001,ArcSight Alert: Living-off-the-Land detected from 143.63.16.115 targeting 110.131.142.81 MITRE Technique: T1134.001,,,,,143.63.16.115,110.131.142.81,Living-off-the-Land,SIG-5994,Malware,,,,,,,,,,,,,"{'geo_location': 'Holy See (Vatican City State)', 'device_hash': '49a26ca8786780cf9832111c9003a7a7b48a18b7', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0)', 'session_id': '646d645f-50a0-45a8-a8ac-feb53d48c766', 'risk_score': 34.38, 'confidence': 0.51}",49a26ca8786780cf9832111c9003a7a7b48a18b7
7b9b9f68-90d7-4c26-a366-b48812434693,2025-01-16 15:13:03,ids_alert,Trellix v10.7.0,low,CEF:0|Trellix v10.7.0|SIEM|1.0|100|ids_alert|low| desc=Trellix Alert: SQL Injection detected from 182.184.9.211 targeting N/A No additional info,"{'geo_location': 'Morocco', 'device_hash': 'e914e803de9c0f47361d3ec6947291204ae18ed7bd4a5a93594f754ee66ca469', 'user_agent': 'Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.48.3 (KHTML, like Gecko) Version/4.0.1 Safari/533.48.3', 'session_id': '3c110738-b9bb-4536-b4a2-e434c005b489', 'risk_score': 24.22, 'confidence': 0.26}",,,,,,No additional info,Trellix Alert: SQL Injection detected from 182.184.9.211 targeting N/A No additional info,,,,,182.184.9.211,,SQL Injection,SIG-6129,Evasion,,,,,,,,,,,,,"{'geo_location': 'Morocco', 'device_hash': 'e914e803de9c0f47361d3ec6947291204ae18ed7bd4a5a93594f754ee66ca469', 'user_agent': 'Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.48.3 (KHTML, like Gecko) Version/4.0.1 Safari/533.48.3', 'session_id': '3c110738-b9bb-4536-b4a2-e434c005b489', 'risk_score': 24.22, 'confidence': 0.26}",e914e803de9c0f47361d3ec6947291204ae18ed7bd4a5a93594f754ee66ca469
2fbd1ee2-1f1b-4edf-9c71-6979423c5118,2025-05-01 01:37:31,ids_alert,FireEye HX v4.5.0,critical,CEF:0|FireEye HX v4.5.0|SIEM|1.0|100|ids_alert|critical| desc=FireEye HX Alert: Zero-Day Exploit detected from 73.253.19.186 targeting N/A MITRE Technique: T1574.002 noise=B9CB7874,"{'geo_location': 'Costa Rica', 'device_hash': 'c69216f1ec867a4ea4943c44cb75090b5144de9b', 'user_agent': 'Mozilla/5.0 (Windows NT 5.2; bho-IN; rv:1.9.1.20) Gecko/6568-12-17 18:51:12 Firefox/3.6.10', 'session_id': '408f56d8-7a32-423e-a302-1bb8e0b50472', 'risk_score': 58.12, 'confidence': 0.44}",,,,,,MITRE Technique: T1574.002,FireEye HX Alert: Zero-Day Exploit detected from 73.253.19.186 targeting N/A MITRE Technique: T1574.002,,,,,73.253.19.186,,Zero-Day Exploit,SIG-4198,Recon,,,,,,,,,,,,,"{'geo_location': 'Costa Rica', 'device_hash': 'c69216f1ec867a4ea4943c44cb75090b5144de9b', 'user_agent': 'Mozilla/5.0 (Windows NT 5.2; bho-IN; rv:1.9.1.20) Gecko/6568-12-17 18:51:12 Firefox/3.6.10', 'session_id': '408f56d8-7a32-423e-a302-1bb8e0b50472', 'risk_score': 58.12, 'confidence': 0.44}",c69216f1ec867a4ea4943c44cb75090b5144de9b
ee6a8742-612f-498a-947c-5811c4363ba0,2025-03-28 10:43:44,ids_alert,LogRhythm v7.5.0,high,CEF:0|LogRhythm v7.5.0|SIEM|1.0|100|ids_alert|high| desc=LogRhythm Alert: Credential Stuffing detected from 10.246.73.201 targeting 167.90.43.22 No additional info noise=ahead|recently|air,"{'geo_location': 'Vietnam', 'device_hash': '8bb3fa14031016aeac2f6452731e3682', 'user_agent': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6; rv:1.9.6.20) Gecko/2130-09-21 00:39:24 Firefox/3.6.9', 'session_id': '2c437352-1f17-4195-b4ee-e0a0f77f2b48', 'risk_score': 63.84, 'confidence': 0.9}",,,,,,No additional info,LogRhythm Alert: Credential Stuffing detected from 10.246.73.201 targeting 167.90.43.22 No additional info,,,,,10.246.73.201,167.90.43.22,Credential Stuffing,SIG-5011,Exploit,,,,,,,,,,,,,"{'geo_location': 'Vietnam', 'device_hash': '8bb3fa14031016aeac2f6452731e3682', 'user_agent': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6; rv:1.9.6.20) Gecko/2130-09-21 00:39:24 Firefox/3.6.9', 'session_id': '2c437352-1f17-4195-b4ee-e0a0f77f2b48', 'risk_score': 63.84, 'confidence': 0.9}",8bb3fa14031016aeac2f6452731e3682
072e416b-59ca-4827-a705-4273806d7a2e,2025-04-27 11:05:03,ids_alert,ArcSight v7.4.0,high,CEF:0|ArcSight v7.4.0|SIEM|1.0|100|ids_alert|high| desc=ArcSight Alert: DNS Tunneling detected from 24.222.233.145 targeting 117.90.91.129 No additional info,"{'geo_location': 'Estonia', 'device_hash': '160bbc18130ae1a8405a3b4d6c3ef7fd73fb1888', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1)', 'session_id': '592c6891-bd9e-479c-8414-cb32f1cebe84', 'risk_score': 48.48, 'confidence': 0.94}",,,,,,No additional info,ArcSight Alert: DNS Tunneling detected from 24.222.233.145 targeting 117.90.91.129 No additional info,"{'baseline_deviation': 1.69, 'entropy': 6.44, 'frequency_anomaly': False, 'sequence_anomaly': False}",,,,24.222.233.145,117.90.91.129,DNS Tunneling,SIG-5247,Malware,,,,,,,,,,,,,"{'geo_location': 'Estonia', 'device_hash': '160bbc18130ae1a8405a3b4d6c3ef7fd73fb1888', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1)', 'session_id': '592c6891-bd9e-479c-8414-cb32f1cebe84', 'risk_score': 48.48, 'confidence': 0.94}",160bbc18130ae1a8405a3b4d6c3ef7fd73fb1888
796b70b8-50d8-4e9d-96a2-3d110c9d1a93,2025-07-09 14:48:02,ids_alert,LogRhythm v7.5.0,critical,CEF:0|LogRhythm v7.5.0|SIEM|1.0|100|ids_alert|critical| desc=LogRhythm Alert: Living-off-the-Land detected from 18.212.103.168 targeting 10.118.41.238 MITRE Technique: T1543.003 | Unconventional IOC: Quantum random number deviations noise=QnVkZ2V0Lg==,"{'geo_location': 'Russia', 'device_hash': '6ed9debe30cc9a5c6956b0db5058f3cfcd1067ff', 'user_agent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8 rv:3.0; vi-VN) AppleWebKit/532.25.1 (KHTML, like Gecko) Version/5.0.3 Safari/532.25.1', 'session_id': 'f9095b7a-97ed-48cf-9938-a92dbe543c16', 'risk_score': 53.28, 'confidence': 0.74}",,,,,,MITRE Technique: T1543.003 | Unconventional IOC: Quantum random number deviations,LogRhythm Alert: Living-off-the-Land detected from 18.212.103.168 targeting 10.118.41.238 MITRE Technique: T1543.003 | Unconventional IOC: Quantum random number deviations,,,,,18.212.103.168,10.118.41.238,Living-off-the-Land,SIG-2549,Evasion,,,,,,,,,,,,,"{'geo_location': 'Russia', 'device_hash': '6ed9debe30cc9a5c6956b0db5058f3cfcd1067ff', 'user_agent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8 rv:3.0; vi-VN) AppleWebKit/532.25.1 (KHTML, like Gecko) Version/5.0.3 Safari/532.25.1', 'session_id': 'f9095b7a-97ed-48cf-9938-a92dbe543c16', 'risk_score': 53.28, 'confidence': 0.74}",6ed9debe30cc9a5c6956b0db5058f3cfcd1067ff
4d2cec1d-b370-44e4-a240-77c46c7785ad,2025-01-13 18:39:54,ids_alert,ArcSight v7.4.0,critical,CEF:0|ArcSight v7.4.0|SIEM|1.0|100|ids_alert|critical| desc=ArcSight Alert: Port Scan detected from 91.142.247.120 targeting N/A No additional info,"{'geo_location': 'Nepal', 'device_hash': 'd8b3c757fdd1ef175579f9622ed380b00401bb74', 'user_agent': 'Mozilla/5.0 (Windows NT 4.0; iu-CA; rv:1.9.0.20) Gecko/5573-10-14 07:14:14 Firefox/7.0', 'session_id': 'deb79760-8230-4311-9eca-0bad2ca8de7b', 'risk_score': 43.44, 'confidence': 0.59}",,,,,,No additional info,ArcSight Alert: Port Scan detected from 91.142.247.120 targeting N/A No additional info,,,,,91.142.247.120,,Port Scan,SIG-2096,Policy,,,,,,,,,,,,,"{'geo_location': 'Nepal', 'device_hash': 'd8b3c757fdd1ef175579f9622ed380b00401bb74', 'user_agent': 'Mozilla/5.0 (Windows NT 4.0; iu-CA; rv:1.9.0.20) Gecko/5573-10-14 07:14:14 Firefox/7.0', 'session_id': 'deb79760-8230-4311-9eca-0bad2ca8de7b', 'risk_score': 43.44, 'confidence': 0.59}",d8b3c757fdd1ef175579f9622ed380b00401bb74
de69f8ed-d8f6-47aa-abfa-b8b58e06e393,2025-05-13 00:26:36,ids_alert,Darktrace v6.0.0,emergency,CEF:0|Darktrace v6.0.0|SIEM|1.0|100|ids_alert|emergency| desc=Darktrace Alert: Cloud API Abuse detected from 29.251.37.17 targeting N/A No additional info,"{'geo_location': 'Malawi', 'device_hash': '72a0cea6f5d188c4585af05b2bf675ba', 'user_agent': 'Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/40.0.843.0 Safari/531.1', 'session_id': 'c242f3ff-30a9-4660-91a9-4ea52b3efbb4', 'risk_score': 23.13, 'confidence': 0.66}",,,,,,No additional info,Darktrace Alert: Cloud API Abuse detected from 29.251.37.17 targeting N/A No additional info,,,,,29.251.37.17,,Cloud API Abuse,SIG-7660,Policy,,,,,,,,,,,,,"{'geo_location': 'Malawi', 'device_hash': '72a0cea6f5d188c4585af05b2bf675ba', 'user_agent': 'Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/40.0.843.0 Safari/531.1', 'session_id': 'c242f3ff-30a9-4660-91a9-4ea52b3efbb4', 'risk_score': 23.13, 'confidence': 0.66}",72a0cea6f5d188c4585af05b2bf675ba
90ab4b89-a2bc-42e6-a8b0-a80ad6c1505e,2025-02-28 12:53:56,ids_alert,Trellix v10.7.0,low,CEF:0|Trellix v10.7.0|SIEM|1.0|100|ids_alert|low| desc=Trellix Alert: XSS detected from 91.79.169.156 targeting N/A Zero-day exploit pattern detected,"{'geo_location': ""Cote d'Ivoire"", 'device_hash': 'c719cc014231f6acf9c37f77016f788f', 'user_agent': 'Mozilla/5.0 (Android 1.6; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0', 'session_id': 'cb5cb37c-18b9-48db-84f2-0e354ec1c447', 'risk_score': 57.24, 'confidence': 0.33}",,,,,,Zero-day exploit pattern detected,Trellix Alert: XSS detected from 91.79.169.156 targeting N/A Zero-day exploit pattern detected,,,,,91.79.169.156,,XSS,SIG-5101,Recon,,,,,,,,,,,,,"{'geo_location': ""Cote d'Ivoire"", 'device_hash': 'c719cc014231f6acf9c37f77016f788f', 'user_agent': 'Mozilla/5.0 (Android 1.6; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0', 'session_id': 'cb5cb37c-18b9-48db-84f2-0e354ec1c447', 'risk_score': 57.24, 'confidence': 0.33}",c719cc014231f6acf9c37f77016f788f
